The DL,Mobstyle,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Female Force,MC Martay & DJ DBM,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Class Is in Session,DJ Magic Mike,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Class Is in Session,MC Madness,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Ultimate Drive-By,Success - N - Effect,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Rated P.G.,Da Youngsta's,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Diary Rap Megamix 1988,Chris Read,Hip-Hop / Rap / R&B,Multiple Elements,2007
Bonus Noise #1,Dan the Automator,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Chaos Middle,Doddodo,Other,Vocals / Lyrics,2004
Uptown,Rich Perez,Hip-Hop / Rap / R&B,Vocals / Lyrics,2014
Follow for Now,Gee Rock & Tha C.N.D. Coalition,Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
Basick,Cycheouts Ghost,Electronic / Dance,Vocals / Lyrics,2018
Rollin' Wit the Roughness,Coop B,Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
Juvenile Gangster,Juvenile Committee,Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
Opinólogos,Adickta Sinfonia,Hip-Hop / Rap / R&B,Vocals / Lyrics,2009
I Can't Stop,Jewel-T,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Higher (Greg Wilson Version),Cisco Cisco,Electronic / Dance,Vocals / Lyrics,2011
Gimmie Some Bass,Bass Patrol,Hip-Hop / Rap / R&B,Vocals / Lyrics,1994
How Lo Can You Go,Aux 88,Electronic / Dance,Vocals / Lyrics,1994
The Real Thang,G Love E,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Prisoners of Watts,P.O.W.,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Set the Record Straight,BYB,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
The DJ Volume Megamix,DJ Valium,Electronic / Dance,Vocals / Lyrics,2008
