web-scraper-order,web-scraper-start-url,page,Full Title,Artist,Genre,Instrument,Year
"1682403605-8221","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=66","(I Got) Movement","P*D2","Hip-Hop / Rap / R&B","Vocals / Lyrics","by P*D2 (1990)"
"1682403605-8222","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=66","Super Dave","Classified","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Classified (2020)"
"1682403605-8223","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=66","Real Yard Man","Red Fox","Reggae / Dub","Vocals / Lyrics","by Red Fox and Screechy Dan (2017)"
"1682403605-8224","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=66","Real Yard Man","Screechy Dan","Reggae / Dub","Vocals / Lyrics","by Red Fox and Screechy Dan (2017)"
"1682403605-8225","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=66","The Pager (Interlude)","Rascalz","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Rascalz (1993)"
"1682403607-8226","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Fresh Outta County","Public Servants","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Public Servants (1992)"
"1682403607-8227","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Ghetto Children","Kelis","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Kelis feat. Marc Dorsey and N*E*R*D (1999)"
"1682403607-8228","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Ghetto Children","Marc Dorsey","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Kelis feat. Marc Dorsey and N*E*R*D (1999)"
"1682403607-8229","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Ghetto Children","N*E*R*D","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Kelis feat. Marc Dorsey and N*E*R*D (1999)"
"1682403607-8230","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","O's the Mc Rapping","3N","Hip-Hop / Rap / R&B","Vocals / Lyrics","by 3N (1994)"
"1682403607-8231","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Side B","Roc Raida","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Roc Raida (1997)"
"1682403607-8232","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Hawaiian Dinosaur Side","Invisibl Skratch Piklz","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Invisibl Skratch Piklz (1999)"
"1682403607-8233","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Laying It Down","PFP","Hip-Hop / Rap / R&B","Vocals / Lyrics","by PFP (1990)"
"1682403607-8234","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","How You Love Me Now (Dutch Mix)","Crystal Rock","Electronic / Dance","Vocals / Lyrics","by Crystal Rock (2011)"
"1682403607-8235","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Deep Concentration","Underground Source (UGS)","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Underground Source (UGS) (2001)"
"1682403607-8236","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Rigmarole","College Boyz","Hip-Hop / Rap / R&B","Vocals / Lyrics","by College Boyz (1992)"
"1682403607-8237","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Introduction","Too Strong","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Too Strong (1999)"
"1682403607-8238","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Late Nite Gafflin","Chilee Powdah","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Chilee Powdah (1992)"
"1682403607-8239","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","The Power","Chaos Inc.","Electronic / Dance","Vocals / Lyrics","by Chaos Inc. (1997)"
"1682403607-8240","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Walk Away","Bustin' Melonz","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Bustin' Melonz (1994)"
"1682403607-8241","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Strictly Hip-Hop","M.C. Poet Nyce","Hip-Hop / Rap / R&B","Vocals / Lyrics","by M.C. Poet Nyce and Cool D.J. 'Fiq (1988)"
"1682403607-8242","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Strictly Hip-Hop","Cool D.J. 'Fiq","Hip-Hop / Rap / R&B","Vocals / Lyrics","by M.C. Poet Nyce and Cool D.J. 'Fiq (1988)"
"1682403607-8243","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","O.C. Bound","Fonkadelic Concepts","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Fonkadelic Concepts (1993)"
"1682403607-8244","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=65","Listen Closely (Bozack) (Remix) (Eastside Jeep Mix)","Tam Rock & E.Q.","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Tam Rock & E.Q. (1992)"
"1682403610-8245","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Manchild","Francis M.","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Francis M. (1998)"
"1682403610-8246","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Cool & Cozy (Conditioned Mix)","Mindbenders","Electronic / Dance","Vocals / Lyrics","by Mindbenders (1994)"
"1682403610-8247","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Hip Hop Hooray (Original U.S. Extended Mix)","Naughty by Nature","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Naughty by Nature (1993)"
"1682403610-8248","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Por Algo Vine","Terrible","Hip-Hop / Rap / R&B","Multiple Elements","by Terrible feat. DJ Web (2018)"
"1682403610-8249","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Por Algo Vine","DJ Web","Hip-Hop / Rap / R&B","Multiple Elements","by Terrible feat. DJ Web (2018)"
"1682403610-8250","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Party Til Your Brains Hang Out","Shug","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Shug (1996)"
"1682403610-8251","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","In Da House","CK Pellegrini","Electronic / Dance","Vocals / Lyrics","by CK Pellegrini (2020)"
"1682403610-8252","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Disco Inferno (Adrian Michaels Remix)","Gary Caos","Electronic / Dance","Vocals / Lyrics","by Gary Caos (2021)"
"1682403610-8253","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Backstabbas","Ruff -N- Rugged","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Ruff -N- Rugged (1994)"
"1682403610-8254","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Bounce Rock Skate","D.C. B.O.Y.$.","Hip-Hop / Rap / R&B","Vocals / Lyrics","by D.C. B.O.Y.$. (1992)"
"1682403610-8255","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Homicide Beyond Control","Young Gee","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Young Gee (1991)"
"1682403610-8256","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Niggaz","Ras Kass","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Ras Kass feat. Mental Castaways (2016)"
"1682403610-8257","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Niggaz","Mental Castaways","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Ras Kass feat. Mental Castaways (2016)"
"1682403610-8258","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","The Big Gangster","Pooh-Man","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Pooh-Man (1992)"
"1682403610-8259","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","The Bigga Nigga","6ft-N-Deep","Hip-Hop / Rap / R&B","Vocals / Lyrics","by 6ft-N-Deep (1992)"
"1682403610-8260","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Unity","Sound Unlimited Posse","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Sound Unlimited Posse (1991)"
"1682403610-8261","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","King of the Beats","Dan the Automator","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Dan the Automator feat. MC Twan (1990)"
"1682403610-8262","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","King of the Beats","MC Twan","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Dan the Automator feat. MC Twan (1990)"
"1682403610-8263","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=64","Dime Piece","Perverted Rym Throwwa","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Perverted Rym Throwwa (1997)"
"1682403612-8264","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Same Old Dame","Dangerous Dame","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Dangerous Dame (1992)"
"1682403612-8265","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Blacklisted","Anomolies","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Anomolies feat. Jise One (1999)"
"1682403612-8266","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Blacklisted","Jise One","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Anomolies feat. Jise One (1999)"
"1682403612-8267","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Funky Melody","M-Team","Hip-Hop / Rap / R&B","Vocals / Lyrics","by M-Team (1991)"
"1682403612-8268","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","You'll Never Get Murdered","DJ Faust","Hip-Hop / Rap / R&B","Vocals / Lyrics","by DJ Faust (1998)"
"1682403612-8269","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Destined","B Supa","Hip-Hop / Rap / R&B","Vocals / Lyrics","by B Supa (1995)"
"1682403612-8270","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Pinky's Cold Stupid Party","New Choice","Hip-Hop / Rap / R&B","Vocals / Lyrics","by New Choice (1987)"
"1682403612-8271","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Loretta (Club Mix)","Sockie & Kato","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Sockie & Kato (1988)"
"1682403612-8272","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Legendary","Totally Insane","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Totally Insane feat. Chunk (1998)"
"1682403612-8273","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Legendary","Chunk","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Totally Insane feat. Chunk (1998)"
"1682403612-8274","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Personal","Phoebe One","Hip-Hop / Rap / R&B","Multiple Elements","by Phoebe One (1998)"
"1682403612-8275","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","The Butcher Goes to Basstown","K.M.C. Kru","Hip-Hop / Rap / R&B","Vocals / Lyrics","by K.M.C. Kru (1992)"
"1682403612-8276","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Total Devastation","Total Devastation","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Total Devastation (1990)"
"1682403612-8277","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","I'd Rather Be With You","Jermaine Stewart","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Jermaine Stewart (1989)"
"1682403612-8278","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Dedicated","Contageous","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Contageous feat. Murcialago and LDJ (2005)"
"1682403612-8279","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Dedicated","Murcialago","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Contageous feat. Murcialago and LDJ (2005)"
"1682403612-8280","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Dedicated","LDJ","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Contageous feat. Murcialago and LDJ (2005)"
"1682403612-8281","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Sun Nee Kuriye","Bally Sagoo","World / Latin","Vocals / Lyrics","by Bally Sagoo (1991)"
"1682403612-8282","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","I'm the King","M. Walk","Hip-Hop / Rap / R&B","Vocals / Lyrics","by M. Walk and King Saul (1989)"
"1682403612-8283","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","I'm the King","King Saul","Hip-Hop / Rap / R&B","Vocals / Lyrics","by M. Walk and King Saul (1989)"
"1682403612-8284","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=63","Get in to It","Capital Tax","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Capital Tax (1989)"
"1682403614-8285","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Pump Ya Fist","MC Brains","Hip-Hop / Rap / R&B","Vocals / Lyrics","by MC Brains (1992)"
"1682403614-8286","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","With a Z","Demon Boyz","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Demon Boyz (1989)"
"1682403614-8287","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Big Shot on the Block","Main One","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Main One (1995)"
"1682403614-8288","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Swingin' Wit' ""T""","Tairrie B.","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Tairrie B. (1990)"
"1682403614-8289","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Picnic","Andrew E.","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Andrew E. (1999)"
"1682403614-8290","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Skat Strut (Club Mix)","MC Skat Kat and the Stray Mob","Hip-Hop / Rap / R&B","Vocals / Lyrics","by MC Skat Kat and the Stray Mob (1991)"
"1682403614-8291","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Keep On","A.W.O.L. (Hip-Hop)","Hip-Hop / Rap / R&B","Vocals / Lyrics","by A.W.O.L. (Hip-Hop) (1993)"
"1682403614-8292","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","The Birds Norrebro Tekno","Peckerhead","Electronic / Dance","Vocals / Lyrics","by Peckerhead (2022)"
"1682403614-8293","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Humbug!","Random","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Random feat. Writer's Guild (2011)"
"1682403614-8294","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Humbug!","Writer's Guild","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Random feat. Writer's Guild (2011)"
"1682403614-8295","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Mobb Life","Sic Side Mobb","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Sic Side Mobb (1998)"
"1682403614-8296","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Rising Passion","DJ Energy (Kevin Thorpe)","Electronic / Dance","Vocals / Lyrics","by DJ Energy (Kevin Thorpe) (1997)"
"1682403614-8297","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Under Fire","Mix Master Spade","Hip-Hop / Rap / R&B","Multiple Elements","by Mix Master Spade (1989)"
"1682403614-8298","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","The Thin Man","Slim Daddy","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Slim Daddy (1991)"
"1682403614-8299","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Skat Strut (Hip Hop Remix)","MC Skat Kat and the Stray Mob","Hip-Hop / Rap / R&B","Vocals / Lyrics","by MC Skat Kat and the Stray Mob (1991)"
"1682403614-8300","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Hell Raisers","DMC","Hip-Hop / Rap / R&B","Vocals / Lyrics","by DMC, Chuck D, DJ Eclipse and Terminator X feat. PMD and MC Serch (2015)"
"1682403614-8301","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Hell Raisers","Chuck D","Hip-Hop / Rap / R&B","Vocals / Lyrics","by DMC, Chuck D, DJ Eclipse and Terminator X feat. PMD and MC Serch (2015)"
"1682403614-8302","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Hell Raisers","DJ Eclipse","Hip-Hop / Rap / R&B","Vocals / Lyrics","by DMC, Chuck D, DJ Eclipse and Terminator X feat. PMD and MC Serch (2015)"
"1682403614-8303","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=61","Hell Raisers","Terminator X","Hip-Hop / Rap / R&B","Vocals / Lyrics","by DMC, Chuck D, DJ Eclipse and Terminator X feat. PMD and MC Serch (2015)"
