Sacrifice (Short Club Version),Code K.,Hip-Hop / Rap / R&B,Drums,by Code K. (1998)
Deuces Is Def,Deuces Wild,Hip-Hop / Rap / R&B,Hook / Riff,by Deuces Wild (1988)
I Got This,The Sample Kings,Hip-Hop / Rap / R&B,Multiple Elements,by The Sample Kings (1989)
"I Don't Wanna Take This Pain (12"" Version)",Dannii Minogue,Rock / Pop,Drums,by Dannii Minogue (1990)
I'm Back,Red Bandit,Hip-Hop / Rap / R&B,Drums,by Red Bandit (1990)
Nunca Te Haría Daño,Jorge González,Other,Drums,by Jorge González (2013)
Flowin' With the Rhythm,The Fila Fresh Crew,Hip-Hop / Rap / R&B,Multiple Elements,by The Fila Fresh Crew (1991)
Polku,Neon 2,Rock / Pop,Drums,by Neon 2 (1992)
Baghdad 1.9.9.1.,Assalti Frontali,Hip-Hop / Rap / R&B,Drums,by Assalti Frontali (1992)
U.s.c.'s Finest,Who Am I?,Hip-Hop / Rap / R&B,Multiple Elements,by Who Am I? (1991)
Why (Extended Remix),Jackie Moore (2),Rock / Pop,Drums,by Jackie Moore (2) (1992)
Uitbetaald,Sticks,Hip-Hop / Rap / R&B,Drums,by Sticks and Moon (2012)
Uitbetaald,Moon,Hip-Hop / Rap / R&B,Drums,by Sticks and Moon (2012)
Shame*Shame*Shame*,Debbie D,Hip-Hop / Rap / R&B,Drums,by Debbie D (1989)
It Doesn't Mean Goodbye,Gina G,Rock / Pop,Drums,by Gina G (1997)
Isabel,Unrest,Rock / Pop,Drums,by Unrest (1992)
Why,Jackie Moore (2),Rock / Pop,Drums,by Jackie Moore (2) (1992)
Bejt v Pohodě,Chaozz,Hip-Hop / Rap / R&B,Drums,by Chaozz (1996)
The Captain of Her Heart,Beauty & Deep,Rock / Pop,Drums,by Beauty & Deep (1993)
Tie Goes to the Runner,Public Enemy,Hip-Hop / Rap / R&B,Hook / Riff,by Public Enemy (1992)
Freefall,Psychosis,Electronic / Dance,Hook / Riff,by Psychosis (2000)
Back to Life,Croatia Squad,Electronic / Dance,Drums,by Croatia Squad (2015)
Silly Rabbit,Mr. X & Mr. Z,Hip-Hop / Rap / R&B,Hook / Riff,by Mr. X & Mr. Z (1988)
At the Worlds End,Mihail P,Electronic / Dance,Drums,by Mihail P (2019)
From the Projects,Disco Beave,Hip-Hop / Rap / R&B,Hook / Riff,by Disco Beave feat. B Get Busy (1988)
From the Projects,B Get Busy,Hip-Hop / Rap / R&B,Hook / Riff,by Disco Beave feat. B Get Busy (1988)
Problems,Wrongside,Hip-Hop / Rap / R&B,Drums,by Wrongside (2017)
Soul Power (Soul Mix),Ruth Joy,Electronic / Dance,Hook / Riff,by Ruth Joy (1989)
Letter to My Listeners,Father Dom,Hip-Hop / Rap / R&B,Hook / Riff,by Father Dom (1991)
What Did You Do (With My Love),Double You,Rock / Pop,Drums,by Double You (1994)
2 Bad,Overlord X,Hip-Hop / Rap / R&B,Multiple Elements,by Overlord X (1988)
Dopemix Vol. 1,DJ Prince Ice,Hip-Hop / Rap / R&B,Drums,by DJ Prince Ice (1988)
Destroy the Whole World,The X Files,Hip-Hop / Rap / R&B,Drums,by The X Files (2017)
Mad Skillz,GT Tha 5-0,Hip-Hop / Rap / R&B,Drums,by GT Tha 5-0 (1993)
Scarface,Akshen,Hip-Hop / Rap / R&B,Multiple Elements,by Akshen (1989)
Not for the Pop Charts,O.F.T.B.,Hip-Hop / Rap / R&B,Drums,by O.F.T.B. (1992)
Side B,DJ Q-Bert,Hip-Hop / Rap / R&B,Sound Effect / Other,by DJ Q-Bert (1995)
Unity,Marc Antoine,Jazz / Blues,Drums,by Marc Antoine (1994)
Funky Reputation,Crazy Rak,Hip-Hop / Rap / R&B,Multiple Elements,by Crazy Rak (1993)
Get to It,Agallah,Hip-Hop / Rap / R&B,Multiple Elements,by Agallah (2021)
Gusanos Taladradores,Insulinodependiente,Hip-Hop / Rap / R&B,Multiple Elements,by Insulinodependiente (2008)
Follow Me,Sporty-T,Hip-Hop / Rap / R&B,Sound Effect / Other,by Sporty-T (1994)
The Tide Is High,Angelina,Electronic / Dance,Drums,by Angelina (1997)
Hidden Jewels of Rap,Brothers Like Outlaw,Hip-Hop / Rap / R&B,Drums,by Brothers Like Outlaw (1992)
Don't Walk Away,Whigfield,Electronic / Dance,Drums,by Whigfield (1995)
Enamorada Sin Querer,Marta Sanchez,Rock / Pop,Multiple Elements,by Marta Sanchez (1995)
Ustanak,BIGru,Hip-Hop / Rap / R&B,Multiple Elements,by BIGru and Paja Kratak feat. DJ Munja (2018)
Ustanak,Paja Kratak,Hip-Hop / Rap / R&B,Multiple Elements,by BIGru and Paja Kratak feat. DJ Munja (2018)
Ustanak,DJ Munja,Hip-Hop / Rap / R&B,Multiple Elements,by BIGru and Paja Kratak feat. DJ Munja (2018)
Oxygene VI (Open Minded Mix 1),Jean-Michel Jarre,Electronic / Dance,Drums,by Jean-Michel Jarre (1991)
Rhyme Slayer,Rated X,Hip-Hop / Rap / R&B,Drums,by Rated X (1992)
Let's Take a Ride,Bass Patrol,Hip-Hop / Rap / R&B,Drums,by Bass Patrol (1992)
Turn It Up (Everlasting Loop Version),Technotronic,Electronic / Dance,Drums,by Technotronic (1991)
I Won't Open My Arms,Philip Bailey,Soul / Funk / Disco,Drums,by Philip Bailey (1994)
Don't Cry Tonight ('89 Version),Savage,Electronic / Dance,Drums,by Savage (1989)
Cry of a Waking Heart,Donna Summer,Rock / Pop,Drums,by Donna Summer (1991)
SMS,Fünf Sterne Deluxe,Hip-Hop / Rap / R&B,Drums,by Fünf Sterne Deluxe (2017)
I Ain't No Lady,H.W.A.,Hip-Hop / Rap / R&B,Drums,by H.W.A. (1994)
Man With Soul,Prince Shaheed & Da Men at Work,Hip-Hop / Rap / R&B,Drums,by Prince Shaheed & Da Men at Work (1991)
AIDS Attack,MC Steel,Hip-Hop / Rap / R&B,Hook / Riff,by MC Steel and Doc Rock (1989)
AIDS Attack,Doc Rock,Hip-Hop / Rap / R&B,Hook / Riff,by MC Steel and Doc Rock (1989)
I'm All About You (A Lovely Day's Remix),Aaron Carter,Rock / Pop,Drums,by Aaron Carter (2002)
Never Lonely,Caron Wheeler,Hip-Hop / Rap / R&B,Multiple Elements,by Caron Wheeler (1990)
Reach Out,DJ Zinc,Electronic / Dance,Hook / Riff,by DJ Zinc (1996)
