Power of Rhyme,Kid Sensation,Hip-Hop / Rap / R&B,Hook / Riff,by Kid Sensation (1992)
Shade Tree Gangsta,Raheem,Hip-Hop / Rap / R&B,Drums,by Raheem (1992)
Beatin Down KRS,Butchy-B,Hip-Hop / Rap / R&B,Sound Effect / Other,by Butchy-B (1988)
Ruff in the Comfort Zone,DJ Massive,Electronic / Dance,Drums,by DJ Massive (1992)
133.6,The Ace of Clubs,Electronic / Dance,Drums,by The Ace of Clubs (2002)
Sudden Impact,Construction,Hip-Hop / Rap / R&B,Sound Effect / Other,by Construction (1990)
Father to M.C.'s,L.A. Posse,Hip-Hop / Rap / R&B,Hook / Riff,by L.A. Posse (1991)
I Owt,Shades of Culture,Hip-Hop / Rap / R&B,Drums,by Shades of Culture (1993)
Killer B,Katch 22,Hip-Hop / Rap / R&B,Drums,by Katch 22 (1993)
Meaning (The Amalgamation of Soundz Rework),Richard Davis,Electronic / Dance,Multiple Elements,by Richard Davis (2003)
More Things Than One,Lonnie O,Hip-Hop / Rap / R&B,Drums,by Lonnie O (1992)
Notorious,The First Sons,Hip-Hop / Rap / R&B,Hook / Riff,by The First Sons (1992)
Dance to the Rhythm,Dr. X,Hip-Hop / Rap / R&B,Sound Effect / Other,by Dr. X (1990)
Suckaz Tri 2 Play Me,Smokin Suckaz Wit Logic,Hip-Hop / Rap / R&B,Hook / Riff,by Smokin Suckaz Wit Logic (1993)
Sounds Off,Maestro (2),Hip-Hop / Rap / R&B,Hook / Riff,by Maestro (2) (1986)
Three Bells,Bombalurina,Rock / Pop,Drums,by Bombalurina (1990)
I'll Be Forever Your Man,Oh Well,Rock / Pop,Sound Effect / Other,by Oh Well (1990)
The Waxos VS. DJ Furrypile,Waxolutionists,Hip-Hop / Rap / R&B,Sound Effect / Other,by Waxolutionists feat. DJ Furrypile (1999)
The Waxos VS. DJ Furrypile,DJ Furrypile,Hip-Hop / Rap / R&B,Sound Effect / Other,by Waxolutionists feat. DJ Furrypile (1999)
They Never Heard It Like This,The Aimighty M.C.'s,Hip-Hop / Rap / R&B,Multiple Elements,by The Aimighty M.C.'s (1989)
