It's Like That Y'all,Doctor Dré,Hip-Hop / Rap / R&B,Multiple Elements,by Doctor Dré and Ed Lover (1994)
It's Like That Y'all,Ed Lover,Hip-Hop / Rap / R&B,Multiple Elements,by Doctor Dré and Ed Lover (1994)
Des Gens Souffrent,Mellowman,Hip-Hop / Rap / R&B,Hook / Riff,by Mellowman (1998)
No Feedback,Courageous Chief,Hip-Hop / Rap / R&B,Multiple Elements,by Courageous Chief (1991)
Intro (La Force Du Coté Obscur),Cut Killer,Hip-Hop / Rap / R&B,Multiple Elements,by Cut Killer (1994)
Trigganometry,Bad Breed,Hip-Hop / Rap / R&B,Multiple Elements,by Bad Breed (2021)
Woke With Nothin',Solid'N'Mind,Hip-Hop / Rap / R&B,Hook / Riff,by Solid'N'Mind feat. MC Whirlwind D and Johnny F (1991)
Woke With Nothin',MC Whirlwind D,Hip-Hop / Rap / R&B,Hook / Riff,by Solid'N'Mind feat. MC Whirlwind D and Johnny F (1991)
Woke With Nothin',Johnny F,Hip-Hop / Rap / R&B,Hook / Riff,by Solid'N'Mind feat. MC Whirlwind D and Johnny F (1991)
Out of the Ordinary,The Brother/hood Nation,Hip-Hop / Rap / R&B,Hook / Riff,by The Brother/hood Nation (1992)
Turn It Out,RM,Hip-Hop / Rap / R&B,Hook / Riff,by RM (1993)
Crashin' the System,The Brotherhood,Hip-Hop / Rap / R&B,Hook / Riff,by The Brotherhood (1994)
Hot Summer Days,Anttex & the Clik,Hip-Hop / Rap / R&B,Hook / Riff,by Anttex & the Clik (1991)
Demes Shuffle,Allstar Fresh,Hip-Hop / Rap / R&B,Hook / Riff,by Allstar Fresh and M.C. Demes (1989)
Demes Shuffle,M.C. Demes,Hip-Hop / Rap / R&B,Hook / Riff,by Allstar Fresh and M.C. Demes (1989)
Get Loose,Sir Clank,Hip-Hop / Rap / R&B,Hook / Riff,by Sir Clank (1991)
Come Get 'Em (Remix),Faede,Hip-Hop / Rap / R&B,Hook / Riff,by Faede (1995)
Rejection,The First Sons,Hip-Hop / Rap / R&B,Hook / Riff,by The First Sons (1992)
Moon (Volatizer's Sunny Side Up Mix),Arck,Hip-Hop / Rap / R&B,Hook / Riff,by Arck (2020)
Act Like Ya Know,Natives in Black,Hip-Hop / Rap / R&B,Hook / Riff,by Natives in Black (1994)
Bad Boy in the Comfort Zone,DJ Massive,Electronic / Dance,Hook / Riff,by DJ Massive (1993)
The Flow,Triple 6,Hip-Hop / Rap / R&B,Hook / Riff,by Triple 6 (1992)
Various Muthafuckas,J-Bad,Hip-Hop / Rap / R&B,Hook / Riff,by J-Bad (1993)
No Elevation,E.X.D.,Hip-Hop / Rap / R&B,Multiple Elements,by E.X.D. (1993)
The Hoodie,Home Team,Hip-Hop / Rap / R&B,Hook / Riff,by Home Team (1992)
Who M,Syco,Hip-Hop / Rap / R&B,Hook / Riff,by Syco (1993)
On the Real Tip,Crazy Rak,Hip-Hop / Rap / R&B,Hook / Riff,by Crazy Rak (1993)
Exorcism in Blood,Prophesy,Hip-Hop / Rap / R&B,Multiple Elements,by Prophesy and Flow-Etic (1992)
Exorcism in Blood,Flow-Etic,Hip-Hop / Rap / R&B,Multiple Elements,by Prophesy and Flow-Etic (1992)
Intro (What Up Cuzzz!),N.O.T.S.,Hip-Hop / Rap / R&B,Hook / Riff,by N.O.T.S. (1992)
We Rock the Mic,Daelover,Hip-Hop / Rap / R&B,Hook / Riff,by Daelover (1990)
What You See,Turbo B,Hip-Hop / Rap / R&B,Hook / Riff,by Turbo B (1993)
Is That the Way?,Mind,Electronic / Dance,Multiple Elements,by Mind (1992)
Disco Biskit,Epitome of Hype,Electronic / Dance,Sound Effect / Other,by Epitome of Hype (1991)
Backstabbas,Ruff -N- Rugged,Hip-Hop / Rap / R&B,Hook / Riff,by Ruff -N- Rugged (1994)
Livin' Like a Gangsta,2nd Power,Hip-Hop / Rap / R&B,Sound Effect / Other,by 2nd Power (1991)
Some Ill Shit - Flip the Shit,Papa Chuk,Hip-Hop / Rap / R&B,Hook / Riff,by Papa Chuk (1994)
Don't Forget Where You Come From,Black Dynasty,Hip-Hop / Rap / R&B,Hook / Riff,by Black Dynasty (1993)
Coast to Coast,Dj Buddy and Morris the Kat,Hip-Hop / Rap / R&B,Hook / Riff,by Dj Buddy and Morris the Kat (1990)
Last Days,D-Boy Rodriguez,Hip-Hop / Rap / R&B,Multiple Elements,by D-Boy Rodriguez (1990)
We Will Get Ill,DJ Speedy-D,Hip-Hop / Rap / R&B,Hook / Riff,by DJ Speedy-D and RCA (1990)
We Will Get Ill,RCA,Hip-Hop / Rap / R&B,Hook / Riff,by DJ Speedy-D and RCA (1990)
Marked for Death,Madd Syco,Hip-Hop / Rap / R&B,Hook / Riff,by Madd Syco (1994)
Creep Wit the Mob,II Bit Mob,Hip-Hop / Rap / R&B,Hook / Riff,by II Bit Mob (1994)
Stashouse,Homicide (2),Hip-Hop / Rap / R&B,Hook / Riff,by Homicide (2) (1993)
Parem De Matar Nossos Pequenos Irmãos,Comando DMC,Hip-Hop / Rap / R&B,Hook / Riff,by Comando DMC (1992)
I Can Do It,The PreC.I.S.E. MC,Hip-Hop / Rap / R&B,Hook / Riff,by The PreC.I.S.E. MC (1991)
Rock the House,R.A.S. Posse,Hip-Hop / Rap / R&B,Hook / Riff,by R.A.S. Posse (1994)
Coast-To-Coast,DJ Buddy and the Kat,Hip-Hop / Rap / R&B,Multiple Elements,by DJ Buddy and the Kat (1990)
Mood Swing,Anthony 'Shake' Shakir,Electronic / Dance,Sound Effect / Other,by Anthony 'Shake' Shakir (2009)
Rated P.G.,Da Youngsta's,Hip-Hop / Rap / R&B,Multiple Elements,by Da Youngsta's (1992)
Le VIème Sens,Sens Unik,Hip-Hop / Rap / R&B,Hook / Riff,by Sens Unik (1991)
Sudden Impact,Construction,Hip-Hop / Rap / R&B,Hook / Riff,by Construction (1990)
Freedom of Speech,Dressed 'N' Black,Hip-Hop / Rap / R&B,Hook / Riff,by Dressed 'N' Black (1992)
Work It Out (Platinum Vocal Extended),Monie Love,Hip-Hop / Rap / R&B,Hook / Riff,by Monie Love (1991)
The Robbery (Boom That Was My Nine Yo),Joe Kool,Hip-Hop / Rap / R&B,Hook / Riff,by Joe Kool (1991)
Brooklyn,Sonnie Carson,Hip-Hop / Rap / R&B,Multiple Elements,by Sonnie Carson (2014)
Comando Em Ação Beat,Comando DMC,Hip-Hop / Rap / R&B,Hook / Riff,by Comando DMC (1995)
Know the Flavor,Home Team,Hip-Hop / Rap / R&B,Hook / Riff,by Home Team (1992)
How Freaky R U?,2nd Degree,Hip-Hop / Rap / R&B,Hook / Riff,by 2nd Degree (1992)
Pink Panties,Watts Riot,Hip-Hop / Rap / R&B,Hook / Riff,by Watts Riot (1993)
Gotta Get a Grip (Come Ekwipped Mix),MC Trouble,Hip-Hop / Rap / R&B,Multiple Elements,by MC Trouble (1990)
Ponto De Vista,Sistema Negro,Hip-Hop / Rap / R&B,Hook / Riff,by Sistema Negro (1993)
Cocaine Business,Who Am I?,Hip-Hop / Rap / R&B,Hook / Riff,by Who Am I? (1991)
Side A,DJ Craze,Hip-Hop / Rap / R&B,Multiple Elements,by DJ Craze (2000)
Mr. All a That (Chip Chop Remix),Moe Crazy,Hip-Hop / Rap / R&B,Hook / Riff,by Moe Crazy (1993)
Ruff in the Comfort Zone,DJ Massive,Electronic / Dance,Hook / Riff,by DJ Massive (1992)
Take a Ride,Hi-C,Hip-Hop / Rap / R&B,Hook / Riff,by Hi-C (1991)
Silent Rage (Remix),Ill State Assassins,Hip-Hop / Rap / R&B,Sound Effect / Other,by Ill State Assassins (1993)
Future of Da Funk,Gee Rock & Tha C.N.D. Coalition,Hip-Hop / Rap / R&B,Hook / Riff,by Gee Rock & Tha C.N.D. Coalition (1993)
Intro (Ruff Town Behavior),Poison Clan,Hip-Hop / Rap / R&B,Hook / Riff,by Poison Clan (1993)
Guerrillas in the Mist (Alternate Version),Paris,Hip-Hop / Rap / R&B,Hook / Riff,by Paris (2004)
One More Time,B-Chill,Hip-Hop / Rap / R&B,Hook / Riff,by B-Chill (1991)
Go With the Flow (Radio Mix),The Mellow One,Hip-Hop / Rap / R&B,Hook / Riff,by The Mellow One (1991)
Don't Try to Step to This,Brothers in Charge,Hip-Hop / Rap / R&B,Sound Effect / Other,by Brothers in Charge (1993)
같은 옷,Don Malik,Hip-Hop / Rap / R&B,Hook / Riff,by Don Malik (2020)
The G,True Culture,Hip-Hop / Rap / R&B,Multiple Elements,by True Culture (1991)
UFO,B.o.B,Hip-Hop / Rap / R&B,Multiple Elements,by B.o.B feat. Grandmaster Caz (2019)
UFO,Grandmaster Caz,Hip-Hop / Rap / R&B,Multiple Elements,by B.o.B feat. Grandmaster Caz (2019)
Puro Dedo,Juvenile Style,Hip-Hop / Rap / R&B,Hook / Riff,by Juvenile Style (1993)
Yo Know the Flav,EIM (Education in Music),Hip-Hop / Rap / R&B,Hook / Riff,by EIM (Education in Music) (1994)
Rough Luxury,L.O.E.,Hip-Hop / Rap / R&B,Hook / Riff,by L.O.E. (1992)
