Into U,Jah T,Hip-Hop / Rap / R&B,Multiple Elements,by Dread Flimstone and The Modern Tone Age Family feat. Jah T (1991)
I Feel Black,I.Q. (Rapper),Hip-Hop / Rap / R&B,Hook / Riff,by I.Q. (Rapper) (1991)
Ghetto Mac,Chief Groovy Loo & the Chosen Tribe,Hip-Hop / Rap / R&B,Hook / Riff,by Chief Groovy Loo & the Chosen Tribe (1993)
The Pawee,Duice,Hip-Hop / Rap / R&B,Multiple Elements,by Duice (1992)
Give a Poor Man a Break,The Soul Pros,Hip-Hop / Rap / R&B,Multiple Elements,by The Soul Pros feat. DJ Fast4ward (2013)
Give a Poor Man a Break,DJ Fast4ward,Hip-Hop / Rap / R&B,Multiple Elements,by The Soul Pros feat. DJ Fast4ward (2013)
2 for 1,Seagram,Hip-Hop / Rap / R&B,Hook / Riff,by Seagram (1992)
The Slaughtering Eye,Ian Eccles-Smith,Electronic / Dance,Hook / Riff,by Ian Eccles-Smith (1992)
Silo - Kapitel III,Too Strong,Hip-Hop / Rap / R&B,Multiple Elements,by Too Strong (1996)
Bounce Slide Ride (Street),Lil Slim,Hip-Hop / Rap / R&B,Drums,by Lil Slim (1993)
Live From C-Arson,Ras Kass,Hip-Hop / Rap / R&B,Drums,by Ras Kass (1996)
Scary,The Rood Project,Electronic / Dance,Multiple Elements,by The Rood Project (1993)
We Got the Victory,Darnell Davis & the Remnant,Gospel,Hook / Riff,by Darnell Davis & the Remnant (2014)
Freak Accident,Nikki D,Hip-Hop / Rap / R&B,Drums,by Nikki D (1991)
Diego Town,Aztec Tribe,Hip-Hop / Rap / R&B,Multiple Elements,by Aztec Tribe (1992)
Keep the Faith,Nomak,Hip-Hop / Rap / R&B,Drums,by Nomak (2019)
Battle Breaks 82 - 84 (Side B),Dee Nasty,Hip-Hop / Rap / R&B,Multiple Elements,by Dee Nasty (2001)
T.D.S. Scratch Reaction,T.D.S. Mob,Hip-Hop / Rap / R&B,Drums,by T.D.S. Mob (1989)
Where My Ole Lady At?,D.J. Duck,Hip-Hop / Rap / R&B,Multiple Elements,by D.J. Duck and MC Shorty (1998)
Where My Ole Lady At?,MC Shorty,Hip-Hop / Rap / R&B,Multiple Elements,by D.J. Duck and MC Shorty (1998)
People Wake Up,24k,Hip-Hop / Rap / R&B,Multiple Elements,by 24k (1990)
Funky Drummer,Steady B,Hip-Hop / Rap / R&B,Drums,by Steady B (1987)
Hard Knocks,Gigolo Tony,Hip-Hop / Rap / R&B,Multiple Elements,by Gigolo Tony (1990)
Do Whatcha Do Best,Mixmaster D,Hip-Hop / Rap / R&B,Drums,by Mixmaster D feat. Flipsyde (2) (2010)
Do Whatcha Do Best,Flipsyde (2),Hip-Hop / Rap / R&B,Drums,by Mixmaster D feat. Flipsyde (2) (2010)
Go Smokey,Smokey Dee,Hip-Hop / Rap / R&B,Multiple Elements,by Smokey Dee and DXJ feat. Super J.B. (1989)
Go Smokey,DXJ,Hip-Hop / Rap / R&B,Multiple Elements,by Smokey Dee and DXJ feat. Super J.B. (1989)
Go Smokey,Super J.B.,Hip-Hop / Rap / R&B,Multiple Elements,by Smokey Dee and DXJ feat. Super J.B. (1989)
Take No Crap (Original Version),Cut 'N' Move,Hip-Hop / Rap / R&B,Hook / Riff,by Cut 'N' Move (1990)
Composition,The Bizzie Boyz,Hip-Hop / Rap / R&B,Multiple Elements,by The Bizzie Boyz (2011)
You Might Break Out That Old 78,Samplehattan,Hip-Hop / Rap / R&B,Drums,by Samplehattan (2022)
...Dirty Hoes,MC Madness,Hip-Hop / Rap / R&B,Drums,by MC Madness (1993)
Heaven Sent,Vitamin-E,Hip-Hop / Rap / R&B,Hook / Riff,by Vitamin-E (1995)
Burguesia,Sistema Negro,Hip-Hop / Rap / R&B,Hook / Riff,by Sistema Negro (1993)
Dope Man,Timide Et Sans Complexe,Hip-Hop / Rap / R&B,Hook / Riff,by Timide Et Sans Complexe (1992)
Bring on the Sleigh Bells,Jewel-T,Hip-Hop / Rap / R&B,Multiple Elements,by Jewel-T (1991)
This Is the Remix,DJ Sabrina the Teenage DJ,Electronic / Dance,Multiple Elements,by DJ Sabrina the Teenage DJ (2020)
Life in Oakland,Mello-Mar,Hip-Hop / Rap / R&B,Multiple Elements,by Mello-Mar (1993)
Brain Washed,B-Mad,Hip-Hop / Rap / R&B,Hook / Riff,by B-Mad (1994)
Alien Rainbow,Elixir (Electronic),Electronic / Dance,Drums,by Elixir (Electronic) (1997)
Cool Drink,Brothers of the Same Mind,Hip-Hop / Rap / R&B,Hook / Riff,by Brothers of the Same Mind (1991)
We Got the Jam,The Power of Two,Hip-Hop / Rap / R&B,Drums,by The Power of Two and The No Joke Crew (1987)
We Got the Jam,The No Joke Crew,Hip-Hop / Rap / R&B,Drums,by The Power of Two and The No Joke Crew (1987)
"Africa, Antarctica & Your Mom's House",Invisibl Skratch Piklz,Hip-Hop / Rap / R&B,Multiple Elements,by Invisibl Skratch Piklz (2000)
Ill-Legal,C.I.A.,Hip-Hop / Rap / R&B,Drums,by C.I.A. (1987)
Let's Play,PSY,Hip-Hop / Rap / R&B,Drums,by PSY (2001)
Feel It (K.M.A.P.H. Mix),Adonte,Electronic / Dance,Drums,by Adonte feat. Carlotta (1990)
Feel It (K.M.A.P.H. Mix),Carlotta,Electronic / Dance,Drums,by Adonte feat. Carlotta (1990)
Young Guns,Hard Knocks,Hip-Hop / Rap / R&B,Hook / Riff,by Hard Knocks (1992)
Inna City Soulja,Probable Cause (2),Hip-Hop / Rap / R&B,Multiple Elements,by Probable Cause (2) (1997)
Delicious,Toheart,Rock / Pop,Drums,by Toheart (2014)
6ft Under,Dookie Squad,Hip-Hop / Rap / R&B,Hook / Riff,by Dookie Squad (1994)
Hold It Now,Steady B,Hip-Hop / Rap / R&B,Drums,by Steady B (1987)
She's Gotta Moustache,Original Concept,Hip-Hop / Rap / R&B,Drums,by Original Concept (1988)
Itz Oh Kay,Kwamé,Hip-Hop / Rap / R&B,Multiple Elements,by Kwamé (1990)
All That (Just a Little Action),H.W.A.,Hip-Hop / Rap / R&B,Hook / Riff,by H.W.A. (1994)
Clockin,39 Posse,Hip-Hop / Rap / R&B,Multiple Elements,by 39 Posse (1991)
Pick Up on This,Loose Bruce,Hip-Hop / Rap / R&B,Hook / Riff,by Loose Bruce and A.R.C. Moe Rock (1990)
Pick Up on This,A.R.C. Moe Rock,Hip-Hop / Rap / R&B,Hook / Riff,by Loose Bruce and A.R.C. Moe Rock (1990)
Gone With Your Bad Self,Fresh Celeste,Hip-Hop / Rap / R&B,Hook / Riff,by Fresh Celeste (1989)
