Down Under (Remix),Men at Work,Electronic / Dance,Drums,1994
Crazy (Orange Factory Mix),Seal,Electronic / Dance,Drums,2005
Bad Motha 4 Ya,P-19,Hip-Hop / Rap / R&B,Drums,1991
For Those Who Dissed Me,2 Deep,Hip-Hop / Rap / R&B,Drums,1990
Sabotage,Lifesavas,Hip-Hop / Rap / R&B,Multiple Elements,1995
Is That the Way?,Mind,Electronic / Dance,Vocals / Lyrics,1992
Chop Chop Boom,Triplex (2),Hip-Hop / Rap / R&B,Drums,1991
Take Her Friend,RM,Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
Mister Rollo (Criminal Mix),Pure Sinister,Hip-Hop / Rap / R&B,Drums,1992
My Bass,Bass T (MC),Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
My Bass,DJ Domination,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
When I Battle Part 2,Smoov Lyn,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Suckafree,Tenda Tee,Hip-Hop / Rap / R&B,Multiple Elements,1993
¿Quieren Oirme Cantar?,Principal,Other,Drums,1999
P.e.a.s.e.,2at,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Wrechords,DJ Scratch D,Hip-Hop / Rap / R&B,Drums,1999
Groove Me (Hip Hop Mix),Extra Curricular,Hip-Hop / Rap / R&B,Multiple Elements,1989
Holy Warriors,Brethren (Hip-Hop),Hip-Hop / Rap / R&B,Multiple Elements,1994
Sign of the Times,TMC,Hip-Hop / Rap / R&B,Hook / Riff,1992
This Rhyme Is Automatic,Total Kaos,Hip-Hop / Rap / R&B,Hook / Riff,1991
Lyrical Madness,Two X Strong,Hip-Hop / Rap / R&B,Drums,1991
Intro,"King ""D"" & the Struggle Unit",Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Lyrical Graffiti,MC E-Rock,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Masterplan,DJ Aladdin,Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
Ndodemnyama,Hip Hop Artists Against Apartheid,Hip-Hop / Rap / R&B,Multiple Elements,1990
Nice & Nasty,Vicious Base,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Straight Underground,Dayze,Hip-Hop / Rap / R&B,Vocals / Lyrics,1995
Check It Out,Fingathing,Hip-Hop / Rap / R&B,Vocals / Lyrics,2000
Untitled (Mix 2),Deceptikonz,Electronic / Dance,Drums,2001
Best in the West,"Bobby ""Bobcat"" Ervin",Hip-Hop / Rap / R&B,Drums,1989
